customer_zip_code_prefix,customer_count,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2232,2,2232,-23.476190144324534,-46.56109123841534,sao paulo,SP
2233,2,2233,-23.47538490091753,-46.564339557591325,sao paulo,SP
2234,3,2234,-23.476274393968733,-46.56835100557099,sao paulo,SP
2235,5,2235,-23.479438693865774,-46.5790147857349,sao paulo,SP
2236,4,2236,-23.474632525679453,-46.56894074606139,sao paulo,SP
2238,5,2238,-23.47019809031553,-46.56484109288583,sao paulo,SP
2239,2,2239,-23.483926269699744,-46.60867003954127,sao paulo,SP
2241,6,2241,-23.490518793784968,-46.60742305591787,sao paulo,SP
2242,14,2242,-23.488133029141903,-46.60765995712386,sao paulo,SP
2243,7,2243,-23.49083843519532,-46.5983578447112,sao paulo,SP
2244,7,2244,-23.49047396142303,-46.60639166527211,sao paulo,SP
2245,7,2245,-23.48347746211553,-46.60599175145708,sao paulo,SP
2246,2,2246,-23.49191347960067,-46.60200386081135,sao paulo,SP
2247,4,2247,-23.484890608661765,-46.6021051866524,sao paulo,SP
2249,1,2249,-23.49108295475793,-46.59518841465175,sao paulo,SP
2250,4,2250,-23.486549521784305,-46.59469228282069,sao paulo,SP
2251,6,2251,-23.479894623925205,-46.595511282820695,sao paulo,SP
2252,2,2252,-23.479316999999995,-46.5904340471753,sao paulo,SP
2253,1,2253,-23.479545520399327,-46.596922621847725,sao paulo,SP
2254,6,2254,-23.4851179664147,-46.59617458979163,sao paulo,SP
2255,4,2255,-23.47597013183105,-46.59145922384439,sao paulo,SP
2256,3,2256,-23.476069676380632,-46.5875753993883,sao paulo,SP
2257,2,2257,-23.47172419594325,-46.58517130919263,sao paulo,SP
2258,4,2258,-23.47623536441803,-46.58210664723873,sao paulo,SP
2259,4,2259,-23.471607970858106,-46.580389438802,sao paulo,SP
2260,3,2260,-23.469302576551907,-46.57550486934105,sao paulo,SP
2261,7,2261,-23.46735986594724,-46.57715992131685,sao paulo,SP
2262,1,2262,-23.46668605023373,-46.57587710713256,sao paulo,SP
2264,5,2264,-23.463067641410348,-46.57733468803738,sao paulo,SP
2266,5,2266,-23.47351767860233,-46.59417129378496,sao paulo,SP
2267,3,2267,-23.47643279877663,-46.598178216486815,sao paulo,SP
2268,2,2268,-23.468822748542905,-46.59341772967277,sao paulo,SP
2269,3,2269,-23.474592953372944,-46.596153017485136,sao paulo,SP
2270,1,2270,-23.472793571469776,-46.59464741395925,sao paulo,SP
2271,5,2271,-23.468912247420523,-46.58807266436532,sao paulo,SP
2272,2,2272,-23.46986315459632,-46.58785305259964,sao paulo,SP
2273,9,2273,-23.45886783036675,-46.58574627053405,sao paulo,SP
2274,2,2274,-23.46824404524207,-46.585030834727874,sao paulo,SP
2275,3,2275,-23.465097152256583,-46.590503021857714,sao paulo,SP
2276,7,2276,-23.459902378084543,-46.58449611703253,sao paulo,SP
2278,2,2278,-23.463538962259747,-46.58182067485141,sao paulo,SP
2279,2,2279,-23.46048082737028,-46.57585219747245,sao paulo,SP
2280,1,2280,-23.454232910352587,-46.57383309103239,sao paulo,SP
2281,6,2281,-23.44917893415549,-46.57435094932181,sao paulo,SP
2289,1,2289,-23.41706739494492,-46.58363162378099,sao paulo,SP
2290,1,2290,-23.54329484225016,-46.63074319149357,sao paulo,SP
2301,3,2301,-23.487414496249084,-46.61630002553522,sao paulo,SP
2302,3,2302,-23.486320954173525,-46.61518780752882,sao paulo,SP
2303,2,2303,-23.482426557591324,-46.61248519900167,sao paulo,SP
2304,1,2304,-23.48177109714923,-46.602701847769616,sao paulo,SP
2306,9,2306,-23.45244942270184,-46.60149895934556,sao paulo,SP
2307,4,2307,-23.48287504884874,-46.60800472883605,sao paulo,SP
2308,4,2308,-23.47563293005943,-46.60151528864907,sao paulo,SP
2309,4,2309,-23.477262139332883,-46.60430128074323,sao paulo,SP
2310,13,2310,-23.4719444074384,-46.59864459256161,sao paulo,SP
2311,3,2311,-23.467841015263435,-46.60066694685207,sao paulo,SP
2312,5,2312,-23.464135215101827,-46.60239500444339,sao paulo,SP
2313,3,2313,-23.46520664556529,-46.598497748398685,sao paulo,SP
2314,6,2314,-23.461367857060445,-46.60110519677997,sao paulo,SP
2315,3,2315,-23.463362095475787,-46.59647161656762,sao paulo,SP
2316,9,2316,-23.462010764197984,-46.59467629700311,sao paulo,SP
2317,6,2317,-23.458311199001667,-46.5956613491546,sao paulo,SP
2318,10,2318,-23.45490508159733,-46.59270606480468,sao paulo,SP
2319,3,2319,-23.4501707149576,-46.58967746502972,sao paulo,SP
2320,5,2320,-23.44947679294825,-46.59791907646144,sao paulo,SP
2321,3,2321,-23.44749411991629,-46.58851618260319,sao paulo,SP
2322,6,2322,-23.448542060505503,-46.59796136802471,sao paulo,SP
2323,8,2323,-23.502760006989064,-46.57361974332592,sao paulo,SP
2324,5,2324,-23.445715237842105,-46.583201266636046,sao paulo,SP
2325,6,2325,-23.455935,-46.58499675000001,sao paulo,SP
2326,1,2326,-23.44770701888709,-46.57540893633137,sao paulo,SP
2327,2,2327,-23.44398478282013,-46.57518023764137,sao paulo,SP
2328,2,2328,-23.43381641578083,-46.571176402870464,sao paulo,SP
2330,4,2330,-23.48506315903973,-46.61571376879802,sao paulo,SP
2331,1,2331,-23.48653563176655,-46.61933013176655,sao paulo,SP
2332,5,2332,-23.486316464337214,-46.62224366625309,sao paulo,SP
2333,3,2333,-23.47360894670785,-46.61900230974089,sao paulo,SP
2334,3,2334,-23.48496374049282,-46.61933914432453,sao paulo,SP
2335,8,2335,-23.48423112600268,-46.616027463644734,sao paulo,SP
2336,4,2336,-23.48058427061568,-46.61935382292688,sao paulo,SP
2337,4,2337,-23.476470349154592,-46.61274240660166,sao paulo,SP
2338,1,2338,-23.47409516625309,-46.61820614556529,sao paulo,SP
2339,2,2339,-23.476178378296492,-46.61396224132954,sao paulo,SP
2340,2,2340,-23.466900306548325,-46.6161273856765,sao paulo,SP
2341,5,2341,-23.456976422701832,-46.61452743381032,sao paulo,SP
2342,2,2342,-23.47405079462169,-46.610883853597976,sao paulo,SP
2344,2,2344,-23.468783469877145,-46.611286968492166,sao paulo,SP
2345,2,2345,-23.46862347727612,-46.6163016434943,sao paulo,SP
2346,6,2346,-23.472004872323875,-46.60844051151254,sao paulo,SP
2347,2,2347,-23.46067438550985,-46.60560912600267,sao paulo,SP
2349,5,2349,-23.46143505928029,-46.60359485356405,sao paulo,SP
2350,2,2350,-23.459346031363605,-46.60929309103239,sao paulo,SP
2351,1,2351,-23.45606480322003,-46.59857348265909,sao paulo,SP
2352,3,2352,-23.454506021928545,-46.594345572999,sao paulo,SP
2353,3,2353,-23.45307568220902,-46.60583416763805,sao paulo,SP
2354,2,2354,-23.454796226537923,-46.60685576138568,sao paulo,SP
2355,1,2355,-23.45361336663973,-46.61153344561132,sao paulo,SP
2356,1,2356,-23.450087878227205,-46.61104018756212,sao paulo,SP
2357,2,2357,-23.450617445467103,-46.61199536955391,sao paulo,SP
2358,4,2358,-23.446391134052757,-46.609487837497824,sao paulo,SP
2359,1,2359,-23.44565748972094,-46.61972975215229,sao paulo,SP
2360,1,2360,-23.43534610221769,-46.578029947038885,sao paulo,SP
2361,2,2361,-23.435950742214995,-46.58242683834328,sao paulo,SP
2362,6,2362,-23.638582820562608,-46.60817566849105,sao paulo,SP
2363,4,2363,-23.433311843300284,-46.577753833556265,sao paulo,SP
2365,6,2365,-23.424789368085,-46.58054625193439,sao paulo,SP
2366,4,2366,-23.429829475245008,-46.59294652605343,sao paulo,SP
2367,3,2367,-23.42308723120199,-46.58728156396795,sao paulo,SP
2368,3,2368,-23.399259736886137,-46.57758416374292,sao paulo,SP
2370,1,2370,-23.463434818483467,-46.62240014446876,sao paulo,SP
2371,2,2371,-23.46086185567546,-46.619972680131546,sao paulo,SP
2372,8,2372,-23.45903597238433,-46.623704148839465,sao paulo,SP
2374,6,2374,-23.456465580904837,-46.62058099668178,sao paulo,SP
2375,1,2375,-23.453922572854754,-46.626135763113865,sao paulo,SP
2376,6,2376,-23.458526276992316,-46.62665931349181,sao paulo,SP
2377,4,2377,-23.45681372078598,-46.632543731750246,sao paulo,SP
2378,2,2378,-23.454046078279102,-46.6302284207686,sao paulo,SP
2401,8,2401,-23.4860583141843,-46.62819903649949,sao paulo,SP
2402,19,2402,-23.49114306211594,-46.62601868011955,sao paulo,SP
2403,9,2403,-23.49316940437997,-46.62900954509784,sao paulo,SP
2404,12,2404,-23.489552640025373,-46.62852859478329,sao paulo,SP
2405,5,2405,-23.49466303719198,-46.62889848542903,sao paulo,SP
2406,7,2406,-23.488178521784317,-46.62869344463039,sao paulo,SP
2407,10,2407,-23.48535959449485,-46.624283978908174,sao paulo,SP
2408,8,2408,-23.48192669608748,-46.62646540521669,sao paulo,SP
2409,4,2409,-23.476711756592987,-46.626514454757945,sao paulo,SP
2410,11,2410,-23.4757673119626,-46.62523433819032,sao paulo,SP
2411,6,2411,-23.47416101610016,-46.62516585290548,sao paulo,SP
2413,3,2413,-23.486684521784305,-46.64422386663972,sao paulo,SP
2415,13,2415,-23.47193716763806,-46.62999953941368,sao paulo,SP
2416,2,2416,-23.479570309740897,-46.62865905773553,sao paulo,SP
2417,2,2417,-23.4783963075192,-46.6292237216227,sao paulo,SP
2418,4,2418,-23.470718940879472,-46.63127566403139,sao paulo,SP
2419,2,2419,-23.477210014715183,-46.63982846710719,sao paulo,SP
2420,11,2420,-23.476078906745908,-46.63411838565408,sao paulo,SP
2421,5,2421,-23.47426736081135,-46.63169094754457,sao paulo,SP
2422,25,2422,-23.47001485567546,-46.63484579309249,sao paulo,SP
2423,3,2423,-23.469173790178296,-46.63497713128279,sao paulo,SP
2430,9,2430,-23.4779980335853,-46.650682027468456,sao paulo,SP
2431,1,2431,-23.485313776848084,-46.63663488689484,sao paulo,SP
2432,2,2432,-23.486717629753585,-46.63536318304573,sao paulo,SP
2433,4,2433,-23.4806576014484,-46.636674914796,sao paulo,SP
2435,29,2435,-23.4823915320561,-46.64281243352188,sao paulo,SP
2436,3,2436,-23.479295395233372,-46.63675926810551,sao paulo,SP
2440,8,2440,-23.475865892867446,-46.64976772522937,sao paulo,SP
2441,10,2441,-23.471434582289824,-46.64062326449884,sao paulo,SP
2442,7,2442,-23.473211060505506,-46.64329769969416,sao paulo,SP
2443,12,2443,-23.472335179294816,-46.64636526449883,sao paulo,SP
2450,5,2450,-23.499711492094157,-46.63936074992788,sao paulo,SP
2451,4,2451,-23.50032232672679,-46.64104366534537,sao paulo,SP
2452,10,2452,-23.499041510964272,-46.644282319320205,sao paulo,SP
2460,15,2460,-23.491264766864763,-46.63785217623639,sao paulo,SP
2461,10,2461,-23.49353250403937,-46.63842778172417,sao paulo,SP
2462,8,2462,-23.49570711330229,-46.63895326320458,sao paulo,SP
2463,3,2463,-23.490045250612457,-46.64419142885248,sao paulo,SP
2464,3,2464,-23.49011863474525,-46.65070318122806,sao paulo,SP
2465,4,2465,-23.491717642174216,-46.64962560348589,sao paulo,SP
2466,3,2466,-23.49405945045876,-46.64333926824975,sao paulo,SP
2467,5,2467,-23.49264691514413,-46.64479634622707,sao paulo,SP
2468,1,2468,-23.489507419931872,-46.64873015306711,sao paulo,SP
2469,5,2469,-23.484878853453758,-46.64249464126611,sao paulo,SP
2470,8,2470,-23.48415445322872,-46.64868009824575,sao paulo,SP
2471,5,2471,-23.48117042353855,-46.655415131138575,sao paulo,SP
2472,6,2472,-23.476243640313832,-46.65895442102839,sao paulo,SP
2473,2,2473,-23.478324496249083,-46.652201413266766,sao paulo,SP
2474,3,2474,-23.47729245045876,-46.65568039454087,sao paulo,SP
2475,1,2475,-23.481059081597326,-46.64630746073055,sao paulo,SP
2478,5,2478,-23.47926294754457,-46.65961198557328,sao paulo,SP
2479,2,2479,-23.47544698917996,-46.65071650735759,sao paulo,SP
2510,2,2510,-23.51370739463197,-46.65262935449776,sao paulo,SP
2512,5,2512,-23.512629226758584,-46.66287840966009,sao paulo,SP
2513,6,2513,-23.51252628781236,-46.65652459893825,sao paulo,SP
2514,5,2514,-23.51133179211153,-46.65593405551384,sao paulo,SP
2515,3,2515,-23.510081986121538,-46.65907867000398,sao paulo,SP
2516,9,2516,-23.510020861503836,-46.65996044991051,sao paulo,SP
2517,2,2517,-23.506064518177627,-46.666119310577606,sao paulo,SP
2518,12,2518,-23.508810312539527,-46.66650083042868,sao paulo,SP
2519,3,2519,-23.50233051501402,-46.65835292379554,sao paulo,SP
2520,1,2520,-23.5003141357262,-46.64899844532286,sao paulo,SP
2521,6,2521,-23.50402072217096,-46.66486670260835,sao paulo,SP
2522,3,2522,-23.50302551457095,-46.656351,sao paulo,SP
2523,3,2523,-23.507503407438392,-46.654613565497165,sao paulo,SP
2525,1,2525,-23.50269813044608,-46.64781168151652,sao paulo,SP
2526,1,2526,-23.50478916745435,-46.648712559902606,sao paulo,SP
2530,6,2530,-23.501873266476384,-46.66213609485701,sao paulo,SP
2531,5,2531,-23.50230377546311,-46.65126445475793,sao paulo,SP
2532,2,2532,-23.49592311073923,-46.66043045184373,sao paulo,SP
2533,3,2533,-23.494131859282135,-46.65839228711986,sao paulo,SP
2534,6,2534,-23.496199082434053,-46.65484326395059,sao paulo,SP
2535,4,2535,-23.49830072439266,-46.64974098750651,sao paulo,SP
2537,5,2537,-23.49266694338963,-46.649278230509495,sao paulo,SP
2538,1,2538,-23.498826663338896,-46.65249325867044,sao paulo,SP
2539,1,2539,-23.49653469164408,-46.65942948695825,sao paulo,SP
2540,3,2540,-23.490452933666106,-46.656027361503845,sao paulo,SP
2541,2,2541,-23.485884401610026,-46.65477723619366,sao paulo,SP
2542,9,2542,-23.491861595620023,-46.65926754509784,sao paulo,SP
2543,6,2543,-23.484996628368613,-46.66293759616827,sao paulo,SP
2545,7,2545,-23.49361452178432,-46.66362202553523,sao paulo,SP
2550,4,2550,-23.50553052178432,-46.66921940743839,sao paulo,SP
2551,1,2551,-23.502726293092486,-46.66973731626178,sao paulo,SP
2552,5,2552,-23.4986987149576,-46.66258914723872,sao paulo,SP
2553,4,2553,-23.496748648623715,-46.66448906869981,sao paulo,SP
2555,5,2555,-23.49315894754457,-46.66484247835991,sao paulo,SP
2556,2,2556,-23.49943981998858,-46.67117681783093,sao paulo,SP
2557,3,2557,-23.49939977672204,-46.67379630298916,sao paulo,SP
2558,3,2558,-23.497496298084148,-46.67534356702637,sao paulo,SP
2559,2,2559,-23.49381273105776,-46.67432020760002,sao paulo,SP
2560,1,2560,-23.494987791563275,-46.67176385068381,sao paulo,SP
2561,2,2561,-23.492820907582622,-46.67596304287615,sao paulo,SP
2562,6,2562,-23.48576555759132,-46.67394941548847,sao paulo,SP
2563,2,2563,-23.4921242514571,-46.67252903941368,sao paulo,SP
2564,4,2564,-23.486738237923944,-46.67185857276385,sao paulo,SP
2565,7,2565,-23.486109347919744,-46.66826821319252,sao paulo,SP
2566,4,2566,-23.482831285042405,-46.67079714723872,sao paulo,SP
2567,1,2567,-23.481085499999995,-46.66961250000001,sao paulo,SP
2610,1,2610,-23.47592805522538,-46.66587696517395,sao paulo,SP
2611,22,2611,-23.46658982202164,-46.63928171838316,sao paulo,SP
2612,4,2612,-23.472187009435064,-46.6629481470945,sao paulo,SP
2613,1,2613,-23.472582799613345,-46.66107383097695,sao paulo,SP
2614,3,2614,-23.4717225298344,-46.65764092339433,sao paulo,SP
2615,10,2615,-23.471529674158933,-46.65667759325408,sao paulo,SP
2616,8,2616,-23.466439467107183,-46.655328676669086,sao paulo,SP
2617,4,2617,-23.466401539269448,-46.65869529017828,sao paulo,SP
2618,9,2618,-23.465889785734884,-46.64887806633388,sao paulo,SP
2630,2,2630,-23.463790606440067,-46.64074340230249,sao paulo,SP
2631,2,2631,-23.458643298084144,-46.648254625310194,sao paulo,SP
2632,6,2632,-23.46069115903973,-46.64833329433323,sao paulo,SP
2633,2,2633,-23.46085584124873,-46.65017612017429,sao paulo,SP
2634,3,2634,-23.46016520927345,-46.65066418373822,sao paulo,SP
2635,1,2635,-23.457101898695825,-46.64754972814356,sao paulo,SP
2636,9,2636,-23.45594288980902,-46.646095945322855,sao paulo,SP
2637,1,2637,-23.45358871357261,-46.64737383527611,sao paulo,SP
2649,1,2649,-23.46097513627446,-46.66106258381902,sao paulo,SP
2650,2,2650,-23.46150321233187,-46.65775725797796,sao paulo,SP
2651,2,2651,-23.45990070996593,-46.65726902109183,sao paulo,SP
2652,4,2652,-23.454897474060743,-46.656832022217,sao paulo,SP
2670,2,2670,-23.466370714957595,-46.66502717277396,sao paulo,SP
2671,8,2671,-23.468540877604,-46.66436133472787,sao paulo,SP
2672,2,2672,-23.463710424086823,-46.66591141479599,sao paulo,SP
2673,1,2673,-23.46670528737577,-46.66897803264962,sao paulo,SP
2674,3,2674,-23.459878990564945,-46.66677933888281,sao paulo,SP
2675,3,2675,-23.45823633342542,-46.667826065938485,sao paulo,SP
2679,1,2679,-23.455963330832724,-46.663595345951926,sao paulo,SP
2680,1,2680,-23.444120751561652,-46.6691060118304,sao paulo,SP
2710,1,2710,-23.50751688121068,-46.67373228420568,sao paulo,SP
2712,11,2712,-23.50544478573489,-46.68161090896759,sao paulo,SP
2713,2,2713,-23.508093549390605,-46.686131350123866,sao paulo,SP
2714,1,2714,-23.50659798084141,-46.68776641687344,sao paulo,SP
2715,4,2715,-23.503730489324187,-46.676623363725525,sao paulo,SP
2716,5,2716,-23.499018372560144,-46.68530910310784,sao paulo,SP
2717,1,2717,-23.493746205672256,-46.685192018074005,sao paulo,SP
2720,2,2720,-23.50097483243237,-46.67359346270272,sao paulo,SP
2721,12,2721,-23.501464072162264,-46.67349915889548,sao paulo,SP
2722,9,2722,-23.503063243407016,-46.68404723189447,sao paulo,SP
2723,1,2723,-23.501365575076463,-46.67952120122336,sao paulo,SP
2724,6,2724,-23.49943950874986,-46.68377404381376,sao paulo,SP
2725,6,2725,-23.49972484041201,-46.68386193643606,sao paulo,SP
2726,3,2726,-23.500764443292702,-46.68820192507454,sao paulo,SP
2728,6,2728,-23.50042161449157,-46.68895389198901,sao paulo,SP
2729,2,2729,-23.50372612405339,-46.6898674910892,sao paulo,SP
2730,15,2730,-23.49719557430815,-46.69127457027672,sao paulo,SP
2731,5,2731,-23.4949705881182,-46.69186350721336,sao paulo,SP
2732,2,2732,-23.49921095031453,-46.69605218497897,sao paulo,SP
2733,1,2733,-23.49687746655892,-46.695357262277135,sao paulo,SP
2734,3,2734,-23.48594115681802,-46.69218849249818,sao paulo,SP
2735,7,2735,-23.493293256630533,-46.69275190643714,sao paulo,SP
2736,2,2736,-23.49039122286345,-46.6897668259853,sao paulo,SP
2737,1,2737,-23.48783178573488,-46.6888785663339,sao paulo,SP
2738,2,2738,-23.48985491035259,-46.68766742714524,sao paulo,SP
2739,6,2739,-23.485809164031377,-46.68889056841136,sao paulo,SP
2750,1,2750,-23.493106676380638,-46.679616398003326,sao paulo,SP
2751,8,2751,-23.489584790770785,-46.68192027136849,sao paulo,SP
2752,1,2752,-23.495997921014894,-46.68376870640487,sao paulo,SP
2754,1,2754,-23.49102672300768,-46.67779069747247,sao paulo,SP
2755,1,2755,-23.48851771357262,-46.67941015751051,sao paulo,SP
2756,2,2756,-23.484468719400997,-46.67913188051818,sao paulo,SP
2757,4,2757,-23.486481754371283,-46.68435970705175,sao paulo,SP
2758,4,2758,-23.488117795169945,-46.68429473757863,sao paulo,SP
2759,4,2759,-23.48344951928349,-46.680681666121714,sao paulo,SP
2762,4,2762,-23.48331712978441,-46.678195526423366,sao paulo,SP
2763,1,2763,-23.479009270615677,-46.674987658203,sao paulo,SP
2764,1,2764,-23.479514161261417,-46.67687782584107,sao paulo,SP
2765,2,2765,-23.475435898210808,-46.67095687182315,sao paulo,SP
2801,7,2801,-23.487629301690824,-46.6977071842865,sao paulo,SP
2802,9,2802,-23.488791114931203,-46.69673727457101,sao paulo,SP
2803,1,2803,-23.48685500805008,-46.69374941548847,sao paulo,SP
2804,6,2804,-23.48381025284207,-46.69528157314321,sao paulo,SP
2805,7,2805,-23.477215662502164,-46.69750484110452,sao paulo,SP
2806,2,2806,-23.472232658895493,-46.6981336054591,sao paulo,SP
2807,4,2807,-23.47041670191585,-46.699962092561606,sao paulo,SP
2808,3,2808,-23.467425066333888,-46.70391530322004,sao paulo,SP
2809,4,2809,-23.473255976686477,-46.70433327407813,sao paulo,SP
2811,1,2811,-23.47457972011701,-46.70289101639184,sao paulo,SP
2813,3,2813,-23.45148664565277,-46.712454386734734,sao paulo,SP
2814,3,2814,-23.458095000000004,-46.70577225,sao paulo,SP
2815,2,2815,-23.4447480313636,-46.71467286511052,sao paulo,SP
2817,1,2817,-23.462475485429053,-46.70268414210284,sao paulo,SP
2820,1,2820,-23.445022995005957,-46.70898743370049,sao paulo,SP
2831,3,2831,-23.472808376074795,-46.69057299194992,sao paulo,SP
2832,1,2832,-23.48349335581969,-46.69258281556927,sao paulo,SP
2834,3,2834,-23.475976973628047,-46.69210708312653,sao paulo,SP
2835,3,2835,-23.472078150152925,-46.69287864723873,sao paulo,SP
2836,3,2836,-23.471988653067115,-46.696662623780966,sao paulo,SP
2837,3,2837,-23.464562154596315,-46.69917502706442,sao paulo,SP
2839,1,2839,-23.47666615958798,-46.68147008895491,sao paulo,SP
2840,5,2840,-23.48181827699231,-46.68861222300768,sao paulo,SP
2841,1,2841,-23.481285192336564,-46.68460526894222,sao paulo,SP
2842,11,2842,-23.473527475157265,-46.68753138481736,sao paulo,SP
2844,2,2844,-23.47273901664841,-46.69033457008481,sao paulo,SP
2845,9,2845,-23.46865919816495,-46.69248706287145,sao paulo,SP
